comp_name,A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau,NotSim
CsZnPdF,Cs2ZnPdF6,Cs,Zn,Pd,F,1,2,2,-1,188.0,74.0,86.0,80.0,133.0,3.412918821571924,False
CsZnPdCl,Cs2ZnPdCl6,Cs,Zn,Pd,Cl,1,2,2,-1,188.0,74.0,86.0,80.0,181.0,4.012918821571924,False
CsZnAgF,Cs2ZnAgF6,Cs,Zn,Ag,F,1,2,2,-1,188.0,74.0,94.0,84.0,133.0,3.361418400860302,False
CsZnAgCl,Cs2ZnAgCl6,Cs,Zn,Ag,Cl,1,2,2,-1,188.0,74.0,94.0,84.0,181.0,3.9328469722888735,False
CsZnAgBr,Cs2ZnAgBr6,Cs,Zn,Ag,Br,1,2,2,-1,188.0,74.0,94.0,84.0,196.0,4.111418400860302,False
CsZnCdF,Cs2ZnCdF6,Cs,Zn,Cd,F,1,2,2,-1,188.0,74.0,95.0,84.5,133.0,3.356106175630019,False
CsZnCdCl,Cs2ZnCdCl6,Cs,Zn,Cd,Cl,1,2,2,-1,188.0,74.0,95.0,84.5,181.0,3.924153512908125,False
CsZnCdBr,Cs2ZnCdBr6,Cs,Zn,Cd,Br,1,2,2,-1,188.0,74.0,95.0,84.5,196.0,4.101668305807534,False
CsZnBaF,Cs2ZnBaF6,Cs,Zn,Ba,F,1,2,2,-1,188.0,74.0,135.0,104.5,133.0,3.336206331769665,False
CsZnBaCl,Cs2ZnBaCl6,Cs,Zn,Ba,Cl,1,2,2,-1,188.0,74.0,135.0,104.5,181.0,3.7955364753103344,False
CsZnBaBr,Cs2ZnBaBr6,Cs,Zn,Ba,Br,1,2,2,-1,188.0,74.0,135.0,104.5,196.0,3.939077145166794,False
CsZnBaI,Cs2ZnBaI6,Cs,Zn,Ba,I,1,2,2,-1,188.0,74.0,135.0,104.5,220.00000000000003,4.1687422169371295,False
CsZnNdF,Cs2ZnNdF6,Cs,Zn,Nd,F,1,2,2,-1,188.0,74.0,129.0,101.5,133.0,3.3153210435206497,False
CsZnNdCl,Cs2ZnNdCl6,Cs,Zn,Nd,Cl,1,2,2,-1,188.0,74.0,129.0,101.5,181.0,3.788227447461536,False
CsZnNdBr,Cs2ZnNdBr6,Cs,Zn,Nd,Br,1,2,2,-1,188.0,74.0,129.0,101.5,196.0,3.936010698693064,False
CsZnNdI,Cs2ZnNdI6,Cs,Zn,Nd,I,1,2,2,-1,188.0,74.0,129.0,101.5,220.00000000000003,4.172463900663507,False
CsZnSmF,Cs2ZnSmF6,Cs,Zn,Sm,F,1,2,2,-1,188.0,74.0,122.0,98.0,133.0,3.3017974730701702,False
CsZnSmCl,Cs2ZnSmCl6,Cs,Zn,Sm,Cl,1,2,2,-1,188.0,74.0,122.0,98.0,181.0,3.791593391437517,False
CsZnSmBr,Cs2ZnSmBr6,Cs,Zn,Sm,Br,1,2,2,-1,188.0,74.0,122.0,98.0,196.0,3.944654615927313,False
CsZnEuF,Cs2ZnEuF6,Cs,Zn,Eu,F,1,2,2,-1,188.0,74.0,117.0,95.5,133.0,3.299123296778356,False
CsZnEuCl,Cs2ZnEuCl6,Cs,Zn,Eu,Cl,1,2,2,-1,188.0,74.0,117.0,95.5,181.0,3.801741097825477,False
CsZnEuBr,Cs2ZnEuBr6,Cs,Zn,Eu,Br,1,2,2,-1,188.0,74.0,117.0,95.5,196.0,3.958809160652701,False
CsZnDyF,Cs2ZnDyF6,Cs,Zn,Dy,F,1,2,2,-1,188.0,74.0,107.0,90.5,133.0,3.3110446358913306,False
CsZnDyCl,Cs2ZnDyCl6,Cs,Zn,Dy,Cl,1,2,2,-1,188.0,74.0,107.0,90.5,181.0,3.8414313762228223,False
CsZnDyBr,Cs2ZnDyBr6,Cs,Zn,Dy,Br,1,2,2,-1,188.0,74.0,107.0,90.5,196.0,4.007177232576414,False
CsZnTmF,Cs2ZnTmF6,Cs,Zn,Tm,F,1,2,2,-1,188.0,74.0,103.0,88.5,133.0,3.3222868550572944,False
CsZnTmCl,Cs2ZnTmCl6,Cs,Zn,Tm,Cl,1,2,2,-1,188.0,74.0,103.0,88.5,181.0,3.8646597364132265,False
CsZnTmBr,Cs2ZnTmBr6,Cs,Zn,Tm,Br,1,2,2,-1,188.0,74.0,103.0,88.5,196.0,4.034151261836955,False
CsZnYbF,Cs2ZnYbF6,Cs,Zn,Yb,F,1,2,2,-1,188.0,74.0,102.0,88.0,133.0,3.325682101996964,False
CsZnYbCl,Cs2ZnYbCl6,Cs,Zn,Yb,Cl,1,2,2,-1,188.0,74.0,102.0,88.0,181.0,3.8711366474515096,False
CsZnYbBr,Cs2ZnYbBr6,Cs,Zn,Yb,Br,1,2,2,-1,188.0,74.0,102.0,88.0,196.0,4.041591192906055,False
CsZnPtF,Cs2ZnPtF6,Cs,Zn,Pt,F,1,2,2,-1,188.0,74.0,80.0,77.0,133.0,3.462493984166535,False
CsZnPtCl,Cs2ZnPtCl6,Cs,Zn,Pt,Cl,1,2,2,-1,188.0,74.0,80.0,77.0,181.0,4.085870607543159,False
CsZnHgF,Cs2ZnHgF6,Cs,Zn,Hg,F,1,2,2,-1,188.0,74.0,102.0,88.0,133.0,3.325682101996964,False
CsZnHgCl,Cs2ZnHgCl6,Cs,Zn,Hg,Cl,1,2,2,-1,188.0,74.0,102.0,88.0,181.0,3.8711366474515096,False
CsZnHgBr,Cs2ZnHgBr6,Cs,Zn,Hg,Br,1,2,2,-1,188.0,74.0,102.0,88.0,196.0,4.041591192906055,False
CsZnPbF,Cs2ZnPbF6,Cs,Zn,Pb,F,1,2,2,-1,188.0,74.0,119.0,96.5,133.0,3.2995002743733988,False
CsZnPbCl,Cs2ZnPbCl6,Cs,Zn,Pb,Cl,1,2,2,-1,188.0,74.0,119.0,96.5,181.0,3.796909600798269,False
CsZnPbBr,Cs2ZnPbBr6,Cs,Zn,Pb,Br,1,2,2,-1,188.0,74.0,119.0,96.5,196.0,3.952350015306042,False
CsZnRaF,Cs2ZnRaF6,Cs,Zn,Ra,F,1,2,2,-1,188.0,74.0,148.0,111.0,133.0,3.412576425048752,False
CsZnRaCl,Cs2ZnRaCl6,Cs,Zn,Ra,Cl,1,2,2,-1,188.0,74.0,148.0,111.0,181.0,3.8450088574811847,False
CsZnRaBr,Cs2ZnRaBr6,Cs,Zn,Ra,Br,1,2,2,-1,188.0,74.0,148.0,111.0,196.0,3.98014399261632,False
CsZnNpF,Cs2ZnNpF6,Cs,Zn,Np,F,1,2,2,-1,188.0,74.0,110.0,92.0,133.0,3.3050498924820757,False
CsZnNpCl,Cs2ZnNpCl6,Cs,Zn,Np,Cl,1,2,2,-1,188.0,74.0,110.0,92.0,181.0,3.826789022916858,False
CsZnNpBr,Cs2ZnNpBr6,Cs,Zn,Np,Br,1,2,2,-1,188.0,74.0,110.0,92.0,196.0,3.989832501177728,False
CsZnAmF,Cs2ZnAmF6,Cs,Zn,Am,F,1,2,2,-1,188.0,74.0,121.0,97.5,133.0,3.300800271111852,False
CsZnAmCl,Cs2ZnAmCl6,Cs,Zn,Am,Cl,1,2,2,-1,188.0,74.0,121.0,97.5,181.0,3.793107963419544,False
CsZnAmBr,Cs2ZnAmBr6,Cs,Zn,Am,Br,1,2,2,-1,188.0,74.0,121.0,97.5,196.0,3.946954117265698,False
CsGaRbF,Cs2GaRbF6,Cs,Ga,Rb,F,1,3,1,-1,188.0,62.0,152.0,107.0,133.0,3.360393811370985,False
CsGaRbCl,Cs2GaRbCl6,Cs,Ga,Rb,Cl,1,3,1,-1,188.0,62.0,152.0,107.0,181.0,3.8089919422121055,False
CsGaRbBr,Cs2GaRbBr6,Cs,Ga,Rb,Br,1,3,1,-1,188.0,62.0,152.0,107.0,196.0,3.949178858099957,False
CsGaRbI,Cs2GaRbI6,Cs,Ga,Rb,I,1,3,1,-1,188.0,62.0,152.0,107.0,220.00000000000003,4.173477923520518,False
CsGaPdF,Cs2GaPdF6,Cs,Ga,Pd,F,1,3,1,-1,188.0,62.0,59.0,60.5,133.0,3.939079035116619,False
CsGaAgF,Cs2GaAgF6,Cs,Ga,Ag,F,1,3,1,-1,188.0,62.0,115.0,88.5,133.0,3.3222868550572944,False
CsGaAgCl,Cs2GaAgCl6,Cs,Ga,Ag,Cl,1,3,1,-1,188.0,62.0,115.0,88.5,181.0,3.8646597364132265,False
CsGaAgBr,Cs2GaAgBr6,Cs,Ga,Ag,Br,1,3,1,-1,188.0,62.0,115.0,88.5,196.0,4.034151261836955,False
CsGaCsF,Cs2GaCsF6,Cs,Ga,Cs,F,1,3,1,-1,188.0,62.0,167.0,114.5,133.0,3.4727844023955257,False
CsGaCsCl,Cs2GaCsCl6,Cs,Ga,Cs,Cl,1,3,1,-1,188.0,62.0,167.0,114.5,181.0,3.891998376194653,False
CsGaCsBr,Cs2GaCsBr6,Cs,Ga,Cs,Br,1,3,1,-1,188.0,62.0,167.0,114.5,196.0,4.023002743006879,False
CsGaAuF,Cs2GaAuF6,Cs,Ga,Au,F,1,3,1,-1,188.0,62.0,137.0,99.5,133.0,3.306184913121028,False
CsGaAuCl,Cs2GaAuCl6,Cs,Ga,Au,Cl,1,3,1,-1,188.0,62.0,137.0,99.5,181.0,3.788596973422536,False
CsGaAuBr,Cs2GaAuBr6,Cs,Ga,Au,Br,1,3,1,-1,188.0,62.0,137.0,99.5,196.0,3.9393507422667566,False
CsGaHgF,Cs2GaHgF6,Cs,Ga,Hg,F,1,3,1,-1,188.0,62.0,119.0,90.5,133.0,3.3110446358913306,False
CsGaHgCl,Cs2GaHgCl6,Cs,Ga,Hg,Cl,1,3,1,-1,188.0,62.0,119.0,90.5,181.0,3.8414313762228223,False
CsGaHgBr,Cs2GaHgBr6,Cs,Ga,Hg,Br,1,3,1,-1,188.0,62.0,119.0,90.5,196.0,4.007177232576414,False
CsGaTlF,Cs2GaTlF6,Cs,Ga,Tl,F,1,3,1,-1,188.0,62.0,150.0,106.0,133.0,3.3499631002812658,False
CsGaTlCl,Cs2GaTlCl6,Cs,Ga,Tl,Cl,1,3,1,-1,188.0,62.0,150.0,106.0,181.0,3.802793288960511,False
CsGaTlBr,Cs2GaTlBr6,Cs,Ga,Tl,Br,1,3,1,-1,188.0,62.0,150.0,106.0,196.0,3.944302722922775,False
CsGaTlI,Cs2GaTlI6,Cs,Ga,Tl,I,1,3,1,-1,188.0,62.0,150.0,106.0,220.00000000000003,4.170717817262398,False
CsGaFrF,Cs2GaFrF6,Cs,Ga,Fr,F,1,3,1,-1,188.0,62.0,180.0,121.0,133.0,3.625132957231333,False
CsGaFrCl,Cs2GaFrCl6,Cs,Ga,Fr,Cl,1,3,1,-1,188.0,62.0,180.0,121.0,181.0,4.021827172107366,False
CsGaFrBr,Cs2GaFrBr6,Cs,Ga,Fr,Br,1,3,1,-1,188.0,62.0,180.0,121.0,196.0,4.145794114256127,False
CsGeSrF,Cs2GeSrF6,Cs,Ge,Sr,F,1,2,2,-1,188.0,73.0,118.0,95.5,133.0,3.299123296778356,False
CsGeSrCl,Cs2GeSrCl6,Cs,Ge,Sr,Cl,1,2,2,-1,188.0,73.0,118.0,95.5,181.0,3.801741097825477,False
CsGeSrBr,Cs2GeSrBr6,Cs,Ge,Sr,Br,1,2,2,-1,188.0,73.0,118.0,95.5,196.0,3.958809160652701,False
CsGePdF,Cs2GePdF6,Cs,Ge,Pd,F,1,2,2,-1,188.0,73.0,86.0,79.5,133.0,3.4205117424621267,False
CsGePdCl,Cs2GePdCl6,Cs,Ge,Pd,Cl,1,2,2,-1,188.0,73.0,86.0,79.5,181.0,4.024285327367787,False
CsGeAgF,Cs2GeAgF6,Cs,Ge,Ag,F,1,2,2,-1,188.0,73.0,94.0,83.5,133.0,3.366976469120194,False
CsGeAgCl,Cs2GeAgCl6,Cs,Ge,Ag,Cl,1,2,2,-1,188.0,73.0,94.0,83.5,181.0,3.941826768521392,False
CsGeAgBr,Cs2GeAgBr6,Cs,Ge,Ag,Br,1,2,2,-1,188.0,73.0,94.0,83.5,196.0,4.121467487084265,False
CsGeCdF,Cs2GeCdF6,Cs,Ge,Cd,F,1,2,2,-1,188.0,73.0,95.0,84.0,133.0,3.361418400860302,False
CsGeCdCl,Cs2GeCdCl6,Cs,Ge,Cd,Cl,1,2,2,-1,188.0,73.0,95.0,84.0,181.0,3.9328469722888735,False
CsGeCdBr,Cs2GeCdBr6,Cs,Ge,Cd,Br,1,2,2,-1,188.0,73.0,95.0,84.0,196.0,4.111418400860302,False
CsGeBaF,Cs2GeBaF6,Cs,Ge,Ba,F,1,2,2,-1,188.0,73.0,135.0,104.0,133.0,3.3321170937378657,False
CsGeBaCl,Cs2GeBaCl6,Cs,Ge,Ba,Cl,1,2,2,-1,188.0,73.0,135.0,104.0,181.0,3.793655555276328,False
CsGeBaBr,Cs2GeBaBr6,Cs,Ge,Ba,Br,1,2,2,-1,188.0,73.0,135.0,104.0,196.0,3.937886324507097,False
CsGeBaI,Cs2GeBaI6,Cs,Ge,Ba,I,1,2,2,-1,188.0,73.0,135.0,104.0,220.00000000000003,4.168655555276327,False
CsGeNdF,Cs2GeNdF6,Cs,Ge,Nd,F,1,2,2,-1,188.0,73.0,129.0,101.0,133.0,3.3126821413025835,False
CsGeNdCl,Cs2GeNdCl6,Cs,Ge,Nd,Cl,1,2,2,-1,188.0,73.0,129.0,101.0,181.0,3.787929666055059,False
CsGeNdBr,Cs2GeNdBr6,Cs,Ge,Nd,Br,1,2,2,-1,188.0,73.0,129.0,101.0,196.0,3.936444517540208,False
CsGeNdI,Cs2GeNdI6,Cs,Ge,Nd,I,1,2,2,-1,188.0,73.0,129.0,101.0,220.00000000000003,4.174068279916446,False
CsGeSmF,Cs2GeSmF6,Cs,Ge,Sm,F,1,2,2,-1,188.0,73.0,122.0,97.5,133.0,3.300800271111852,False
CsGeSmCl,Cs2GeSmCl6,Cs,Ge,Sm,Cl,1,2,2,-1,188.0,73.0,122.0,97.5,181.0,3.793107963419544,False
CsGeSmBr,Cs2GeSmBr6,Cs,Ge,Sm,Br,1,2,2,-1,188.0,73.0,122.0,97.5,196.0,3.946954117265698,False
CsGeEuF,Cs2GeEuF6,Cs,Ge,Eu,F,1,2,2,-1,188.0,73.0,117.0,95.0,133.0,3.2992801592625494,False
CsGeEuCl,Cs2GeEuCl6,Cs,Ge,Eu,Cl,1,2,2,-1,188.0,73.0,117.0,95.0,181.0,3.804543317157286,False
CsGeEuBr,Cs2GeEuBr6,Cs,Ge,Eu,Br,1,2,2,-1,188.0,73.0,117.0,95.0,196.0,3.962438053999392,False
CsGeDyF,Cs2GeDyF6,Cs,Ge,Dy,F,1,2,2,-1,188.0,73.0,107.0,90.0,133.0,3.3135058746284662,False
CsGeDyCl,Cs2GeDyCl6,Cs,Ge,Dy,Cl,1,2,2,-1,188.0,73.0,107.0,90.0,181.0,3.8468392079618,False
CsGeDyBr,Cs2GeDyBr6,Cs,Ge,Dy,Br,1,2,2,-1,188.0,73.0,107.0,90.0,196.0,4.013505874628466,False
CsGeTmF,Cs2GeTmF6,Cs,Ge,Tm,F,1,2,2,-1,188.0,73.0,103.0,88.0,133.0,3.325682101996964,False
CsGeTmCl,Cs2GeTmCl6,Cs,Ge,Tm,Cl,1,2,2,-1,188.0,73.0,103.0,88.0,181.0,3.8711366474515096,False
CsGeTmBr,Cs2GeTmBr6,Cs,Ge,Tm,Br,1,2,2,-1,188.0,73.0,103.0,88.0,196.0,4.041591192906055,False
CsGeYbF,Cs2GeYbF6,Cs,Ge,Yb,F,1,2,2,-1,188.0,73.0,102.0,87.5,133.0,3.32931292435743,False
CsGeYbCl,Cs2GeYbCl6,Cs,Ge,Yb,Cl,1,2,2,-1,188.0,73.0,102.0,87.5,181.0,3.8778843529288585,False
CsGeYbBr,Cs2GeYbBr6,Cs,Ge,Yb,Br,1,2,2,-1,188.0,73.0,102.0,87.5,196.0,4.04931292435743,False
CsGePtF,Cs2GePtF6,Cs,Ge,Pt,F,1,2,2,-1,188.0,73.0,80.0,76.5,133.0,3.471713401034854,False
CsGePtCl,Cs2GePtCl6,Cs,Ge,Pt,Cl,1,2,2,-1,188.0,73.0,80.0,76.5,181.0,4.099164381427011,False
CsGeHgF,Cs2GeHgF6,Cs,Ge,Hg,F,1,2,2,-1,188.0,73.0,102.0,87.5,133.0,3.32931292435743,False
CsGeHgCl,Cs2GeHgCl6,Cs,Ge,Hg,Cl,1,2,2,-1,188.0,73.0,102.0,87.5,181.0,3.8778843529288585,False
CsGeHgBr,Cs2GeHgBr6,Cs,Ge,Hg,Br,1,2,2,-1,188.0,73.0,102.0,87.5,196.0,4.04931292435743,False
CsGePbF,Cs2GePbF6,Cs,Ge,Pb,F,1,2,2,-1,188.0,73.0,119.0,96.0,133.0,3.2991965836631243,False
CsGePbCl,Cs2GePbCl6,Cs,Ge,Pb,Cl,1,2,2,-1,188.0,73.0,119.0,96.0,181.0,3.799196583663124,False
CsGePbBr,Cs2GePbBr6,Cs,Ge,Pb,Br,1,2,2,-1,188.0,73.0,119.0,96.0,196.0,3.955446583663124,False
CsGeRaF,Cs2GeRaF6,Cs,Ge,Ra,F,1,2,2,-1,188.0,73.0,148.0,110.5,133.0,3.4051118414236434,False
CsGeRaCl,Cs2GeRaCl6,Cs,Ge,Ra,Cl,1,2,2,-1,188.0,73.0,148.0,110.5,181.0,3.839500981695136,False
CsGeRaBr,Cs2GeRaBr6,Cs,Ge,Ra,Br,1,2,2,-1,188.0,73.0,148.0,110.5,196.0,3.975247588029978,False
CsGeNpF,Cs2GeNpF6,Cs,Ge,Np,F,1,2,2,-1,188.0,73.0,110.0,91.5,133.0,3.30681712006068,False
CsGeNpCl,Cs2GeNpCl6,Cs,Ge,Np,Cl,1,2,2,-1,188.0,73.0,110.0,91.5,181.0,3.831407283995106,False
CsGeNpBr,Cs2GeNpBr6,Cs,Ge,Np,Br,1,2,2,-1,188.0,73.0,110.0,91.5,196.0,3.9953417102246154,False
CsGeAmF,Cs2GeAmF6,Cs,Ge,Am,F,1,2,2,-1,188.0,73.0,121.0,97.0,133.0,3.3000347005063624,False
CsGeAmCl,Cs2GeAmCl6,Cs,Ge,Am,Cl,1,2,2,-1,188.0,73.0,121.0,97.0,181.0,3.7948800613311047,False
CsGeAmBr,Cs2GeAmBr6,Cs,Ge,Am,Br,1,2,2,-1,188.0,73.0,121.0,97.0,196.0,3.949519236588837,False
CsAsRbF,Cs2AsRbF6,Cs,As,Rb,F,1,3,1,-1,188.0,57.99999999999999,152.0,105.0,133.0,3.3405425651031595,False
CsAsRbCl,Cs2AsRbCl6,Cs,As,Rb,Cl,1,3,1,-1,188.0,57.99999999999999,152.0,105.0,181.0,3.797685422246017,False
CsAsRbBr,Cs2AsRbBr6,Cs,As,Rb,Br,1,3,1,-1,188.0,57.99999999999999,152.0,105.0,196.0,3.94054256510316,False
CsAsRbI,Cs2AsRbI6,Cs,As,Rb,I,1,3,1,-1,188.0,57.99999999999999,152.0,105.0,220.00000000000003,4.169113993674588,False
CsAsPdF,Cs2AsPdF6,Cs,As,Pd,F,1,3,1,-1,188.0,57.99999999999999,59.0,58.5,133.0,4.026316803290306,False
CsAsAgF,Cs2AsAgF6,Cs,As,Ag,F,1,3,1,-1,188.0,57.99999999999999,115.0,86.49999999999999,133.0,3.337285338224339,False
CsAsAgCl,Cs2AsAgCl6,Cs,As,Ag,Cl,1,3,1,-1,188.0,57.99999999999999,115.0,86.49999999999999,181.0,3.892198633022027,False
CsAsAgBr,Cs2AsAgBr6,Cs,As,Ag,Br,1,3,1,-1,188.0,57.99999999999999,115.0,86.49999999999999,196.0,4.065609037646304,False
CsAsCsF,Cs2AsCsF6,Cs,As,Cs,F,1,3,1,-1,188.0,57.99999999999999,167.0,112.5,133.0,3.436648224344629,False
CsAsCsCl,Cs2AsCsCl6,Cs,As,Cs,Cl,1,3,1,-1,188.0,57.99999999999999,167.0,112.5,181.0,3.863314891011296,False
CsAsCsBr,Cs2AsCsBr6,Cs,As,Cs,Br,1,3,1,-1,188.0,57.99999999999999,167.0,112.5,196.0,3.9966482243446295,False
CsAsAuF,Cs2AsAuF6,Cs,As,Au,F,1,3,1,-1,188.0,57.99999999999999,137.0,97.5,133.0,3.300800271111852,False
CsAsAuCl,Cs2AsAuCl6,Cs,As,Au,Cl,1,3,1,-1,188.0,57.99999999999999,137.0,97.5,181.0,3.793107963419544,False
CsAsAuBr,Cs2AsAuBr6,Cs,As,Au,Br,1,3,1,-1,188.0,57.99999999999999,137.0,97.5,196.0,3.946954117265698,False
CsAsHgF,Cs2AsHgF6,Cs,As,Hg,F,1,3,1,-1,188.0,57.99999999999999,119.0,88.5,133.0,3.3222868550572944,False
CsAsHgCl,Cs2AsHgCl6,Cs,As,Hg,Cl,1,3,1,-1,188.0,57.99999999999999,119.0,88.5,181.0,3.8646597364132265,False
CsAsHgBr,Cs2AsHgBr6,Cs,As,Hg,Br,1,3,1,-1,188.0,57.99999999999999,119.0,88.5,196.0,4.034151261836955,False
CsAsTlF,Cs2AsTlF6,Cs,As,Tl,F,1,3,1,-1,188.0,57.99999999999999,150.0,104.0,133.0,3.3321170937378657,False
CsAsTlCl,Cs2AsTlCl6,Cs,As,Tl,Cl,1,3,1,-1,188.0,57.99999999999999,150.0,104.0,181.0,3.793655555276328,False
CsAsTlBr,Cs2AsTlBr6,Cs,As,Tl,Br,1,3,1,-1,188.0,57.99999999999999,150.0,104.0,196.0,3.937886324507097,False
CsAsTlI,Cs2AsTlI6,Cs,As,Tl,I,1,3,1,-1,188.0,57.99999999999999,150.0,104.0,220.00000000000003,4.168655555276327,False
CsAsFrF,Cs2AsFrF6,Cs,As,Fr,F,1,3,1,-1,188.0,57.99999999999999,180.0,119.0,133.0,3.5722023356874697,False
CsAsFrCl,Cs2AsFrCl6,Cs,As,Fr,Cl,1,3,1,-1,188.0,57.99999999999999,180.0,119.0,181.0,3.9755636802252847,False
CsAsFrBr,Cs2AsFrBr6,Cs,As,Fr,Br,1,3,1,-1,188.0,57.99999999999999,180.0,119.0,196.0,4.101614100393352,False
CsRbYF,Cs2RbYF6,Cs,Rb,Y,F,1,1,3,-1,188.0,152.0,90.0,121.0,133.0,3.625132957231333,False
CsRbYCl,Cs2RbYCl6,Cs,Rb,Y,Cl,1,1,3,-1,188.0,152.0,90.0,121.0,181.0,4.021827172107366,False
CsRbYBr,Cs2RbYBr6,Cs,Rb,Y,Br,1,1,3,-1,188.0,152.0,90.0,121.0,196.0,4.145794114256127,False
CsRbNbF,Cs2RbNbF6,Cs,Rb,Nb,F,1,1,3,-1,188.0,152.0,72.0,112.0,133.0,3.428341428345357,False
CsRbNbCl,Cs2RbNbCl6,Cs,Rb,Nb,Cl,1,1,3,-1,188.0,152.0,72.0,112.0,181.0,3.856912856916786,False
CsRbNbBr,Cs2RbNbBr6,Cs,Rb,Nb,Br,1,1,3,-1,188.0,152.0,72.0,112.0,196.0,3.9908414283453575,False
CsRbMoF,Cs2RbMoF6,Cs,Rb,Mo,F,1,1,3,-1,188.0,152.0,69.0,110.5,133.0,3.4051118414236434,False
CsRbMoCl,Cs2RbMoCl6,Cs,Rb,Mo,Cl,1,1,3,-1,188.0,152.0,69.0,110.5,181.0,3.839500981695136,False
CsRbMoBr,Cs2RbMoBr6,Cs,Rb,Mo,Br,1,1,3,-1,188.0,152.0,69.0,110.5,196.0,3.975247588029978,False
CsRbRuF,Cs2RbRuF6,Cs,Rb,Ru,F,1,1,3,-1,188.0,152.0,68.0,110.0,133.0,3.397921822607317,False
CsRbRuCl,Cs2RbRuCl6,Cs,Rb,Ru,Cl,1,1,3,-1,188.0,152.0,68.0,110.0,181.0,3.8342854589709536,False
CsRbRuBr,Cs2RbRuBr6,Cs,Rb,Ru,Br,1,1,3,-1,188.0,152.0,68.0,110.0,196.0,3.97064909533459,False
CsRbRhF,Cs2RbRhF6,Cs,Rb,Rh,F,1,1,3,-1,188.0,152.0,66.5,109.25,133.0,3.3876453193888265,False
CsRbRhCl,Cs2RbRhCl6,Cs,Rb,Rh,Cl,1,1,3,-1,188.0,152.0,66.5,109.25,181.0,3.82700458712338,False
CsRbRhBr,Cs2RbRhBr6,Cs,Rb,Rh,Br,1,1,3,-1,188.0,152.0,66.5,109.25,196.0,3.964304358290428,False
CsRbPdF,Cs2RbPdF6,Cs,Rb,Pd,F,1,1,3,-1,188.0,152.0,76.0,114.0,133.0,3.463306721817905,False
CsRbPdCl,Cs2RbPdCl6,Cs,Rb,Pd,Cl,1,1,3,-1,188.0,152.0,76.0,114.0,181.0,3.884359353396853,False
CsRbPdBr,Cs2RbPdBr6,Cs,Rb,Pd,Br,1,1,3,-1,188.0,152.0,76.0,114.0,196.0,4.015938300765274,False
CsRbAgF,Cs2RbAgF6,Cs,Rb,Ag,F,1,1,3,-1,188.0,152.0,75.0,113.5,133.0,3.4541272958236444,False
CsRbAgCl,Cs2RbAgCl6,Cs,Rb,Ag,Cl,1,1,3,-1,188.0,152.0,75.0,113.5,181.0,3.8770347848104287,False
CsRbAgBr,Cs2RbAgBr6,Cs,Rb,Ag,Br,1,1,3,-1,188.0,152.0,75.0,113.5,196.0,4.009193375118799,False
CsRbInF,Cs2RbInF6,Cs,Rb,In,F,1,1,3,-1,188.0,152.0,80.0,116.0,133.0,3.5030469263553954,False
CsRbInCl,Cs2RbInCl6,Cs,Rb,In,Cl,1,1,3,-1,188.0,152.0,80.0,116.0,181.0,3.916840029803671,False
CsRbInBr,Cs2RbInBr6,Cs,Rb,In,Br,1,1,3,-1,188.0,152.0,80.0,116.0,196.0,4.0461503746312575,False
CsRbSbF,Cs2RbSbF6,Cs,Rb,Sb,F,1,1,3,-1,188.0,152.0,76.0,114.0,133.0,3.463306721817905,False
CsRbSbCl,Cs2RbSbCl6,Cs,Rb,Sb,Cl,1,1,3,-1,188.0,152.0,76.0,114.0,181.0,3.884359353396853,False
CsRbSbBr,Cs2RbSbBr6,Cs,Rb,Sb,Br,1,1,3,-1,188.0,152.0,76.0,114.0,196.0,4.015938300765274,False
CsRbLaF,Cs2RbLaF6,Cs,Rb,La,F,1,1,3,-1,188.0,152.0,103.2,127.6,133.0,3.844116156869701,False
CsRbCeF,Cs2RbCeF6,Cs,Rb,Ce,F,1,1,3,-1,188.0,152.0,101.0,126.5,133.0,3.802436663432016,False
CsRbPrF,Cs2RbPrF6,Cs,Rb,Pr,F,1,1,3,-1,188.0,152.0,99.0,125.5,133.0,3.7664518003609726,False
CsRbPrCl,Cs2RbPrCl6,Cs,Rb,Pr,Cl,1,1,3,-1,188.0,152.0,99.0,125.5,181.0,4.148921919882885,False
CsRbNdF,Cs2RbNdF6,Cs,Rb,Nd,F,1,1,3,-1,188.0,152.0,98.3,125.15,133.0,3.7542718217716886,False
CsRbNdCl,Cs2RbNdCl6,Cs,Rb,Nd,Cl,1,1,3,-1,188.0,152.0,98.3,125.15,181.0,4.137811574068932,False
CsRbPmF,Cs2RbPmF6,Cs,Rb,Pm,F,1,1,3,-1,188.0,152.0,97.0,124.5,133.0,3.7322074633656808,False
CsRbPmCl,Cs2RbPmCl6,Cs,Rb,Pm,Cl,1,1,3,-1,188.0,152.0,97.0,124.5,181.0,4.11774963204038,False
CsRbSmF,Cs2RbSmF6,Cs,Rb,Sm,F,1,1,3,-1,188.0,152.0,95.8,123.9,133.0,3.7124682884011024,False
CsRbSmCl,Cs2RbSmCl6,Cs,Rb,Sm,Cl,1,1,3,-1,188.0,152.0,95.8,123.9,181.0,4.099877489369626,False
CsRbEuF,Cs2RbEuF6,Cs,Rb,Eu,F,1,1,3,-1,188.0,152.0,94.7,123.35,133.0,3.694891575788032,False
CsRbEuCl,Cs2RbEuCl6,Cs,Rb,Eu,Cl,1,1,3,-1,188.0,152.0,94.7,123.35,181.0,4.084028178949766,False
