A2BBX6,A,B1,B2,X,nA,nB1,nB2,nX,rA,rB1,rB2,rBavg,rX,tau
Cs2MnNdI6,Cs,Mn,Nd,I,1,2,2,-1,188.0,75.0,129.0,102.0,220.00000000000003,4.171139518131335
Cs2MnSmF6,Cs,Mn,Sm,F,1,2,2,-1,188.0,75.0,122.0,98.5,133.0,3.303026871536291
Cs2MnSmCl6,Cs,Mn,Sm,Cl,1,2,2,-1,188.0,75.0,122.0,98.5,181.0,3.790336516206342
Cs2MnSmBr6,Cs,Mn,Sm,Br,1,2,2,-1,188.0,75.0,122.0,98.5,196.0,3.9426207801657327
Cs2MnSmI6,Cs,Mn,Sm,I,1,2,2,-1,188.0,75.0,122.0,98.5,220.00000000000003,4.186275602500759
Cs2MnEuF6,Cs,Mn,Eu,F,1,2,2,-1,188.0,75.0,117.0,96.0,133.0,3.2991965836631243
Cs2MnEuCl6,Cs,Mn,Eu,Cl,1,2,2,-1,188.0,75.0,117.0,96.0,181.0,3.7991965836631243
Cs2MnEuBr6,Cs,Mn,Eu,Br,1,2,2,-1,188.0,75.0,117.0,96.0,196.0,3.955446583663124
Cs2MnEuI6,Cs,Mn,Eu,I,1,2,2,-1,188.0,75.0,117.0,96.0,220.00000000000003,4.205446583663124
Cs2MnDyF6,Cs,Mn,Dy,F,1,2,2,-1,188.0,75.0,107.0,91.0,133.0,3.308815222379253
Cs2MnDyCl6,Cs,Mn,Dy,Cl,1,2,2,-1,188.0,75.0,107.0,91.0,181.0,3.8362877498517802
Cs2MnDyBr6,Cs,Mn,Dy,Br,1,2,2,-1,188.0,75.0,107.0,91.0,196.0,4.001122914686945
Cs2MnDyI6,Cs,Mn,Dy,I,1,2,2,-1,188.0,75.0,107.0,91.0,220.00000000000003,4.264859178423209
Cs2MnTmF6,Cs,Mn,Tm,F,1,2,2,-1,188.0,75.0,103.0,89.0,133.0,3.3191262742650514
Cs2MnTmCl6,Cs,Mn,Tm,Cl,1,2,2,-1,188.0,75.0,103.0,89.0,181.0,3.8584521169616806
Cs2MnTmBr6,Cs,Mn,Tm,Br,1,2,2,-1,188.0,75.0,103.0,89.0,196.0,4.026991442804377
Cs2MnTmI6,Cs,Mn,Tm,I,1,2,2,-1,188.0,75.0,103.0,89.0,220.00000000000003,4.296654364152692
Cs2MnYbF6,Cs,Mn,Yb,F,1,2,2,-1,188.0,75.0,102.0,88.5,133.0,3.3222868550572944
Cs2MnYbCl6,Cs,Mn,Yb,Cl,1,2,2,-1,188.0,75.0,102.0,88.5,181.0,3.8646597364132265
Cs2MnYbBr6,Cs,Mn,Yb,Br,1,2,2,-1,188.0,75.0,102.0,88.5,196.0,4.034151261836955
Cs2MnYbI6,Cs,Mn,Yb,I,1,2,2,-1,188.0,75.0,102.0,88.5,220.00000000000003,4.3053377025149215
Cs2MnPtF6,Cs,Mn,Pt,F,1,2,2,-1,188.0,75.0,80.0,77.5,133.0,3.453552781306235
Cs2MnPtCl6,Cs,Mn,Pt,Cl,1,2,2,-1,188.0,75.0,80.0,77.5,181.0,4.072907620015913
Cs2MnPtBr6,Cs,Mn,Pt,Br,1,2,2,-1,188.0,75.0,80.0,77.5,196.0,4.266456007112687
Cs2MnPtI6,Cs,Mn,Pt,I,1,2,2,-1,188.0,75.0,80.0,77.5,220.00000000000003,4.576133426467527
Cs2MnAuF6,Cs,Mn,Au,F,1,3,1,-1,188.0,61.25,137.0,99.125,133.0,3.3048911345096283
Cs2MnAuCl6,Cs,Mn,Au,Cl,1,3,1,-1,188.0,61.25,137.0,99.125,181.0,3.789128208910637
Cs2MnAuBr6,Cs,Mn,Au,Br,1,3,1,-1,188.0,61.25,137.0,99.125,196.0,3.940452294660952
Cs2MnAuI6,Cs,Mn,Au,I,1,3,1,-1,188.0,61.25,137.0,99.125,220.00000000000003,4.182570831861457
Cs2MnHgF6,Cs,Mn,Hg,F,1,3,1,-1,188.0,61.25,119.0,90.125,133.0,3.3128688002905706
Cs2MnHgCl6,Cs,Mn,Hg,Cl,1,3,1,-1,188.0,61.25,119.0,90.125,181.0,3.845462420262831
Cs2MnHgBr6,Cs,Mn,Hg,Br,1,3,1,-1,188.0,61.25,119.0,90.125,196.0,4.0118979265041625
Cs2MnHgI6,Cs,Mn,Hg,I,1,3,1,-1,188.0,61.25,119.0,90.125,220.00000000000003,4.278194736490294
Cs2MnTlF6,Cs,Mn,Tl,F,1,3,1,-1,188.0,61.25,150.0,105.625,133.0,3.346312864610463
Cs2MnTlCl6,Cs,Mn,Tl,Cl,1,3,1,-1,188.0,61.25,150.0,105.625,181.0,3.800750734432948
Cs2MnTlBr6,Cs,Mn,Tl,Br,1,3,1,-1,188.0,61.25,150.0,105.625,196.0,3.9427625687524746
Cs2MnTlI6,Cs,Mn,Tl,I,1,3,1,-1,188.0,61.25,150.0,105.625,220.00000000000003,4.169981503663718
Cs2MnPbF6,Cs,Mn,Pb,F,1,2,2,-1,188.0,75.0,119.0,97.0,133.0,3.3000347005063624
Cs2MnPbCl6,Cs,Mn,Pb,Cl,1,2,2,-1,188.0,75.0,119.0,97.0,181.0,3.7948800613311047
Cs2MnPbBr6,Cs,Mn,Pb,Br,1,2,2,-1,188.0,75.0,119.0,97.0,196.0,3.9495192365888365
Cs2MnPbI6,Cs,Mn,Pb,I,1,2,2,-1,188.0,75.0,119.0,97.0,220.00000000000003,4.196941917001208
Cs2MnFrF6,Cs,Mn,Fr,F,1,3,1,-1,188.0,61.25,180.0,120.625,133.0,3.6147715093722996
Cs2MnFrCl6,Cs,Mn,Fr,Cl,1,3,1,-1,188.0,61.25,180.0,120.625,181.0,4.012698970512195
Cs2MnFrBr6,Cs,Mn,Fr,Br,1,3,1,-1,188.0,61.25,180.0,120.625,196.0,4.137051302118413
Cs2MnFrI6,Cs,Mn,Fr,I,1,3,1,-1,188.0,61.25,180.0,120.625,220.00000000000003,4.336015032688362
Cs2MnRaF6,Cs,Mn,Ra,F,1,2,2,-1,188.0,75.0,148.0,111.5,133.0,3.4203185786441233
Cs2MnRaCl6,Cs,Mn,Ra,Cl,1,2,2,-1,188.0,75.0,148.0,111.5,181.0,3.850811852186724
Cs2MnRaBr6,Cs,Mn,Ra,Br,1,2,2,-1,188.0,75.0,148.0,111.5,196.0,3.985341000168787
Cs2MnRaI6,Cs,Mn,Ra,I,1,2,2,-1,188.0,75.0,148.0,111.5,220.00000000000003,4.200587636940088
Cs2MnNpF6,Cs,Mn,Np,F,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,133.0,3.30351318043303
Cs2MnNpCl6,Cs,Mn,Np,Cl,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,181.0,3.822432099351949
Cs2MnNpBr6,Cs,Mn,Np,Br,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,196.0,3.9845942615141112
Cs2MnNpI6,Cs,Mn,Np,I,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,220.00000000000003,4.244053720973571
Cs2MnAmF6,Cs,Mn,Am,F,1,2,2,-1,188.0,75.0,121.0,98.0,133.0,3.3017974730701702
Cs2MnAmCl6,Cs,Mn,Am,Cl,1,2,2,-1,188.0,75.0,121.0,98.0,181.0,3.791593391437517
Cs2MnAmBr6,Cs,Mn,Am,Br,1,2,2,-1,188.0,75.0,121.0,98.0,196.0,3.944654615927313
Cs2MnAmI6,Cs,Mn,Am,I,1,2,2,-1,188.0,75.0,121.0,98.0,220.00000000000003,4.189552575110987
Cs2MnNoF6,Cs,Mn,No,F,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,133.0,3.30351318043303
Cs2MnNoCl6,Cs,Mn,No,Cl,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,181.0,3.822432099351949
Cs2MnNoBr6,Cs,Mn,No,Br,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,196.0,3.9845942615141112
Cs2MnNoI6,Cs,Mn,No,I,1,2,2,-1,188.0,75.0,110.00000000000001,92.5,220.00000000000003,4.244053720973571
Cs2FeCoF6,Cs,Fe,Co,F,1,2,2,-1,188.0,69.5,69.75,69.625,133.0,3.628576173624395
Cs2FeCoCl6,Cs,Fe,Co,Cl,1,2,2,-1,188.0,69.5,69.75,69.625,181.0,4.317983714019368
Cs2FeCoBr6,Cs,Fe,Co,Br,1,2,2,-1,188.0,69.5,69.75,69.625,196.0,4.533423570392797
Cs2FeCoI6,Cs,Fe,Co,I,1,2,2,-1,188.0,69.5,69.75,69.625,220.00000000000003,4.878127340590284
Cs2FeNiF6,Cs,Fe,Ni,F,1,2,2,-1,188.0,69.5,69.0,69.25,133.0,3.638861678627653
Cs2FeNiCl6,Cs,Fe,Ni,Cl,1,2,2,-1,188.0,69.5,69.0,69.25,181.0,4.33200247285148
Cs2FeNiBr6,Cs,Fe,Ni,Br,1,2,2,-1,188.0,69.5,69.0,69.25,196.0,4.548608971046425
Cs2FeNiI6,Cs,Fe,Ni,I,1,2,2,-1,188.0,69.5,69.0,69.25,220.00000000000003,4.89517936815834
Cs2FeCuF6,Cs,Fe,Cu,F,1,3,1,-1,188.0,59.75,77.0,68.375,133.0,3.663613594984558
Cs2FeCuCl6,Cs,Fe,Cu,Cl,1,3,1,-1,188.0,59.75,77.0,68.375,181.0,4.365624563905947
Cs2FeCuBr6,Cs,Fe,Cu,Br,1,3,1,-1,188.0,59.75,77.0,68.375,196.0,4.585002991693882
Cs2FeCuI6,Cs,Fe,Cu,I,1,3,1,-1,188.0,59.75,77.0,68.375,220.00000000000003,4.936008476154576
Cs2FeZnF6,Cs,Fe,Zn,F,1,2,2,-1,188.0,69.5,74.0,71.75,133.0,3.573822444483305
Cs2FeZnCl6,Cs,Fe,Zn,Cl,1,2,2,-1,188.0,69.5,74.0,71.75,181.0,4.2428119915216325
Cs2FeZnBr6,Cs,Fe,Zn,Br,1,2,2,-1,188.0,69.5,74.0,71.75,196.0,4.45187122497111
Cs2FeZnI6,Cs,Fe,Zn,I,1,2,2,-1,188.0,69.5,74.0,71.75,220.00000000000003,4.7863659984902736
Cs2FeGeF6,Cs,Fe,Ge,F,1,2,2,-1,188.0,69.5,73.0,71.25,133.0,3.5861763384159087
Cs2FeGeCl6,Cs,Fe,Ge,Cl,1,2,2,-1,188.0,69.5,73.0,71.25,181.0,4.259860548942225
Cs2FeGeBr6,Cs,Fe,Ge,Br,1,2,2,-1,188.0,69.5,73.0,71.25,196.0,4.470386864731698
Cs2FeGeI6,Cs,Fe,Ge,I,1,2,2,-1,188.0,69.5,73.0,71.25,220.00000000000003,4.807228969994856
Cs2FeRbF6,Cs,Fe,Rb,F,1,3,1,-1,188.0,59.75,152.0,105.875,133.0,3.348730614013739
Cs2FeRbCl6,Cs,Fe,Rb,Cl,1,3,1,-1,188.0,59.75,152.0,105.875,181.0,3.8020954310149193
Cs2FeRbBr6,Cs,Fe,Rb,Br,1,3,1,-1,188.0,59.75,152.0,105.875,196.0,3.9437719363277886
Cs2FeRbI6,Cs,Fe,Rb,I,1,3,1,-1,188.0,59.75,152.0,105.875,220.00000000000003,4.170454344828379
Cs2FeSrF6,Cs,Fe,Sr,F,1,2,2,-1,188.0,69.5,118.0,93.75,133.0,3.30067824246059
Cs2FeSrCl6,Cs,Fe,Sr,Cl,1,2,2,-1,188.0,69.5,118.0,93.75,181.0,3.81267824246059
Cs2FeSrBr6,Cs,Fe,Sr,Br,1,2,2,-1,188.0,69.5,118.0,93.75,196.0,3.9726782424605895
Cs2FeSrI6,Cs,Fe,Sr,I,1,2,2,-1,188.0,69.5,118.0,93.75,220.00000000000003,4.228678242460591
Cs2FePdF6,Cs,Fe,Pd,F,1,2,2,-1,188.0,69.5,86.0,77.75,133.0,3.4491855666296534
Cs2FePdCl6,Cs,Fe,Pd,Cl,1,2,2,-1,188.0,69.5,86.0,77.75,181.0,4.0665489106810995
Cs2FePdBr6,Cs,Fe,Pd,Br,1,2,2,-1,188.0,69.5,86.0,77.75,196.0,4.259474955697177
Cs2FePdI6,Cs,Fe,Pd,I,1,2,2,-1,188.0,69.5,86.0,77.75,220.00000000000003,4.568156627722901
Cs2FeAgF6,Cs,Fe,Ag,F,1,2,2,-1,188.0,69.5,94.0,81.75,133.0,3.3883907127469914
Cs2FeAgCl6,Cs,Fe,Ag,Cl,1,2,2,-1,188.0,69.5,94.0,81.75,181.0,3.975546676049744
Cs2FeAgBr6,Cs,Fe,Ag,Br,1,2,2,-1,188.0,69.5,94.0,81.75,196.0,4.159032914581854
Cs2FeAgI6,Cs,Fe,Ag,I,1,2,2,-1,188.0,69.5,94.0,81.75,220.00000000000003,4.452610896233231
Cs2FeCdF6,Cs,Fe,Cd,F,1,2,2,-1,188.0,69.5,95.0,82.25,133.0,3.381958411605101
Cs2FeCdCl6,Cs,Fe,Cd,Cl,1,2,2,-1,188.0,69.5,95.0,82.25,181.0,3.9655450377449193
Cs2FeCdBr6,Cs,Fe,Cd,Br,1,2,2,-1,188.0,69.5,95.0,82.25,196.0,4.1479158584136115
Cs2FeCdI6,Cs,Fe,Cd,I,1,2,2,-1,188.0,69.5,95.0,82.25,220.00000000000003,4.439709171483521
Cs2FeBaF6,Cs,Fe,Ba,F,1,2,2,-1,188.0,69.5,135.0,102.25,133.0,3.3197267657530274
Cs2FeBaCl6,Cs,Fe,Ba,Cl,1,2,2,-1,188.0,69.5,135.0,102.25,181.0,3.7891644185647633
Cs2FeBaBr6,Cs,Fe,Ba,Br,1,2,2,-1,188.0,69.5,135.0,102.25,196.0,3.9358636850684308
Cs2FeBaI6,Cs,Fe,Ba,I,1,2,2,-1,188.0,69.5,135.0,102.25,220.00000000000003,4.170582511474299
Cs2FeNdF6,Cs,Fe,Nd,F,1,2,2,-1,188.0,69.5,129.0,99.25,133.0,3.30530776799264
Cs2FeNdCl6,Cs,Fe,Nd,Cl,1,2,2,-1,188.0,69.5,129.0,99.25,181.0,3.788934972022867
Cs2FeNdBr6,Cs,Fe,Nd,Br,1,2,2,-1,188.0,69.5,129.0,99.25,196.0,3.940068473282313
Cs2FeNdI6,Cs,Fe,Nd,I,1,2,2,-1,188.0,69.5,129.0,99.25,220.00000000000003,4.181882075297427
Cs2FeSmF6,Cs,Fe,Sm,F,1,2,2,-1,188.0,69.5,122.0,95.75,133.0,3.2991311574508604
Cs2FeSmCl6,Cs,Fe,Sm,Cl,1,2,2,-1,188.0,69.5,122.0,95.75,181.0,3.800436640479581
Cs2FeSmBr6,Cs,Fe,Sm,Br,1,2,2,-1,188.0,69.5,122.0,95.75,196.0,3.9570946039260564
Cs2FeSmI6,Cs,Fe,Sm,I,1,2,2,-1,188.0,69.5,122.0,95.75,220.00000000000003,4.207747345440417
Cs2FeEuF6,Cs,Fe,Eu,F,1,2,2,-1,188.0,69.5,117.0,93.25,133.0,3.301639732580041
Cs2FeEuCl6,Cs,Fe,Eu,Cl,1,2,2,-1,188.0,69.5,117.0,93.25,181.0,3.8163850408910327
Cs2FeEuBr6,Cs,Fe,Eu,Br,1,2,2,-1,188.0,69.5,117.0,93.25,196.0,3.977242949738218
Cs2FeEuI6,Cs,Fe,Eu,I,1,2,2,-1,188.0,69.5,117.0,93.25,220.00000000000003,4.2346156038937135
Cs2FeDyF6,Cs,Fe,Dy,F,1,2,2,-1,188.0,69.5,107.0,88.25,133.0,3.3239550903184147
Cs2FeDyCl6,Cs,Fe,Dy,Cl,1,2,2,-1,188.0,69.5,107.0,88.25,181.0,3.867864438760341
Cs2FeDyBr6,Cs,Fe,Dy,Br,1,2,2,-1,188.0,69.5,107.0,88.25,196.0,4.037836110148444
Cs2FeDyI6,Cs,Fe,Dy,I,1,2,2,-1,188.0,69.5,107.0,88.25,220.00000000000003,4.309790784369406
Cs2FeTmF6,Cs,Fe,Tm,F,1,2,2,-1,188.0,69.5,103.0,86.25,133.0,3.339427322904993
Cs2FeTmCl6,Cs,Fe,Tm,Cl,1,2,2,-1,188.0,69.5,103.0,86.25,181.0,3.8959490620354282
Cs2FeTmBr6,Cs,Fe,Tm,Br,1,2,2,-1,188.0,69.5,103.0,86.25,196.0,4.069862105513689
Cs2FeTmI6,Cs,Fe,Tm,I,1,2,2,-1,188.0,69.5,103.0,86.25,220.00000000000003,4.3481229750789065
Cs2FeYbF6,Cs,Fe,Yb,F,1,2,2,-1,188.0,69.5,102.0,85.75,133.0,3.343890996667695
Cs2FeYbCl6,Cs,Fe,Yb,Cl,1,2,2,-1,188.0,69.5,102.0,85.75,181.0,3.903657760516092
Cs2FeYbBr6,Cs,Fe,Yb,Br,1,2,2,-1,188.0,69.5,102.0,85.75,196.0,4.078584874218715
Cs2FeYbI6,Cs,Fe,Yb,I,1,2,2,-1,188.0,69.5,102.0,85.75,220.00000000000003,4.358468256142914
Cs2FePtF6,Cs,Fe,Pt,F,1,2,2,-1,188.0,69.5,80.0,74.75,133.0,3.506218498030183
Cs2FePtCl6,Cs,Fe,Pt,Cl,1,2,2,-1,188.0,69.5,80.0,74.75,181.0,4.148358966257608
Cs2FePtBr6,Cs,Fe,Pt,Br,1,2,2,-1,188.0,69.5,80.0,74.75,196.0,4.349027862578678
Cs2FePtI6,Cs,Fe,Pt,I,1,2,2,-1,188.0,69.5,80.0,74.75,220.00000000000003,4.67009809669239
Cs2FeAuF6,Cs,Fe,Au,F,1,3,1,-1,188.0,59.75,137.0,98.375,133.0,3.3026977196332767
Cs2FeAuCl6,Cs,Fe,Au,Cl,1,3,1,-1,188.0,59.75,137.0,98.375,181.0,3.790626563343569
Cs2FeAuBr6,Cs,Fe,Au,Br,1,3,1,-1,188.0,59.75,137.0,98.375,196.0,3.9431043270030353
Cs2FeAuI6,Cs,Fe,Au,I,1,3,1,-1,188.0,59.75,137.0,98.375,220.00000000000003,4.187068748858182
Cs2FeHgF6,Cs,Fe,Hg,F,1,3,1,-1,188.0,59.75,119.0,89.375,133.0,3.3169093366251836
Cs2FeHgCl6,Cs,Fe,Hg,Cl,1,3,1,-1,188.0,59.75,119.0,89.375,181.0,3.8539722736881203
Cs2FeHgBr6,Cs,Fe,Hg,Br,1,3,1,-1,188.0,59.75,119.0,89.375,196.0,4.021804441520288
Cs2FeHgI6,Cs,Fe,Hg,I,1,3,1,-1,188.0,59.75,119.0,89.375,220.00000000000003,4.290335910051757
Cs2FeTlF6,Cs,Fe,Tl,F,1,3,1,-1,188.0,59.75,150.0,104.875,133.0,3.3394352569965764
Cs2FeTlCl6,Cs,Fe,Tl,Cl,1,3,1,-1,188.0,59.75,150.0,104.875,181.0,3.79712298047691
Cs2FeTlBr6,Cs,Fe,Tl,Br,1,3,1,-1,188.0,59.75,150.0,104.875,196.0,3.9401503940645144
Cs2FeTlI6,Cs,Fe,Tl,I,1,3,1,-1,188.0,59.75,150.0,104.875,220.00000000000003,4.168994255804682
Cs2FePbF6,Cs,Fe,Pb,F,1,2,2,-1,188.0,69.5,119.0,94.25,133.0,3.299946615616915
Cs2FePbCl6,Cs,Fe,Pb,Cl,1,2,2,-1,188.0,69.5,119.0,94.25,181.0,3.8092304352455626
Cs2FePbBr6,Cs,Fe,Pb,Br,1,2,2,-1,188.0,69.5,119.0,94.25,196.0,3.9683816288795146
Cs2FePbI6,Cs,Fe,Pb,I,1,2,2,-1,188.0,69.5,119.0,94.25,220.00000000000003,4.223023538693839
Cs2FeFrF6,Cs,Fe,Fr,F,1,3,1,-1,188.0,59.75,180.0,119.875,133.0,3.5946594885800387
Cs2FeFrCl6,Cs,Fe,Fr,Cl,1,3,1,-1,188.0,59.75,180.0,119.875,181.0,3.995076589727067
Cs2FeFrBr6,Cs,Fe,Fr,Br,1,3,1,-1,188.0,59.75,180.0,119.875,196.0,4.120206933835513
Cs2FeFrI6,Cs,Fe,Fr,I,1,3,1,-1,188.0,59.75,180.0,119.875,220.00000000000003,4.320415484409027
Cs2FeRaF6,Cs,Fe,Ra,F,1,2,2,-1,188.0,69.5,148.0,108.75,133.0,3.3811293327390985
Cs2FeRaCl6,Cs,Fe,Ra,Cl,1,2,2,-1,188.0,69.5,148.0,108.75,181.0,3.822508643083926
Cs2FeRaBr6,Cs,Fe,Ra,Br,1,2,2,-1,188.0,69.5,148.0,108.75,196.0,3.9604396775666846
Cs2FeRaI6,Cs,Fe,Ra,I,1,2,2,-1,188.0,69.5,148.0,108.75,220.00000000000003,4.181129332739099
Cs2FeNpF6,Cs,Fe,Np,F,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,133.0,3.3148236104012874
Cs2FeNpCl6,Cs,Fe,Np,Cl,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,181.0,3.849642551905466
Cs2FeNpBr6,Cs,Fe,Np,Br,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,196.0,4.016773471125521
Cs2FeNpI6,Cs,Fe,Np,I,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,220.00000000000003,4.284182941877611
Cs2FeAmF6,Cs,Fe,Am,F,1,2,2,-1,188.0,69.5,121.0,95.25,133.0,3.2991729722467524
Cs2FeAmCl6,Cs,Fe,Am,Cl,1,2,2,-1,188.0,69.5,121.0,95.25,181.0,3.803109980120768
Cs2FeAmBr6,Cs,Fe,Am,Br,1,2,2,-1,188.0,69.5,121.0,95.25,196.0,3.9605902950813983
Cs2FeAmI6,Cs,Fe,Am,I,1,2,2,-1,188.0,69.5,121.0,95.25,220.00000000000003,4.212558799018407
Cs2FeNoF6,Cs,Fe,No,F,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,133.0,3.3148236104012874
Cs2FeNoCl6,Cs,Fe,No,Cl,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,181.0,3.849642551905466
Cs2FeNoBr6,Cs,Fe,No,Br,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,196.0,4.016773471125521
Cs2FeNoI6,Cs,Fe,No,I,1,2,2,-1,188.0,69.5,110.00000000000001,89.75,220.00000000000003,4.284182941877611
Cs2CoNiF6,Cs,Co,Ni,F,1,2,2,-1,188.0,69.75,69.0,69.375,133.0,3.6354119042353075
Cs2CoNiCl6,Cs,Co,Ni,Cl,1,2,2,-1,188.0,69.75,69.0,69.375,181.0,4.327303796127199
Cs2CoNiBr6,Cs,Co,Ni,Br,1,2,2,-1,188.0,69.75,69.0,69.375,196.0,4.543520012343416
Cs2CoNiI6,Cs,Co,Ni,I,1,2,2,-1,188.0,69.75,69.0,69.375,220.00000000000003,4.889465958289362
Cs2CoCuF6,Cs,Co,Cu,F,1,2,2,-1,188.0,69.75,73.0,71.375,133.0,3.583057845188365
Cs2CoCuCl6,Cs,Co,Cu,Cl,1,2,2,-1,188.0,69.75,73.0,71.375,181.0,4.255562223472078
Cs2CoCuBr6,Cs,Co,Cu,Br,1,2,2,-1,188.0,69.75,73.0,71.375,196.0,4.465719841685738
Cs2CoCuI6,Cs,Co,Cu,I,1,2,2,-1,188.0,69.75,73.0,71.375,220.00000000000003,4.801972030827594
Cs2CoZnF6,Cs,Co,Zn,F,1,2,2,-1,188.0,69.75,74.0,71.875,133.0,3.5707837664013153
Cs2CoZnCl6,Cs,Co,Zn,Cl,1,2,2,-1,188.0,69.75,74.0,71.875,181.0,4.238609853357837
Cs2CoZnBr6,Cs,Co,Zn,Br,1,2,2,-1,188.0,69.75,74.0,71.875,196.0,4.44730550553175
Cs2CoZnI6,Cs,Co,Zn,I,1,2,2,-1,188.0,69.75,74.0,71.875,220.00000000000003,4.781218549010012
Cs2CoGeF6,Cs,Co,Ge,F,1,2,2,-1,188.0,69.75,73.0,71.375,133.0,3.583057845188365
Cs2CoGeCl6,Cs,Co,Ge,Cl,1,2,2,-1,188.0,69.75,73.0,71.375,181.0,4.255562223472078
Cs2CoGeBr6,Cs,Co,Ge,Br,1,2,2,-1,188.0,69.75,73.0,71.375,196.0,4.465719841685738
Cs2CoGeI6,Cs,Co,Ge,I,1,2,2,-1,188.0,69.75,73.0,71.375,220.00000000000003,4.801972030827594
Cs2CoRbF6,Cs,Co,Rb,F,1,3,1,-1,188.0,57.75,152.0,104.875,133.0,3.3394352569965764
Cs2CoRbCl6,Cs,Co,Rb,Cl,1,3,1,-1,188.0,57.75,152.0,104.875,181.0,3.79712298047691
Cs2CoRbBr6,Cs,Co,Rb,Br,1,3,1,-1,188.0,57.75,152.0,104.875,196.0,3.9401503940645144
Cs2CoRbI6,Cs,Co,Rb,I,1,3,1,-1,188.0,57.75,152.0,104.875,220.00000000000003,4.168994255804682
Cs2CoSrF6,Cs,Co,Sr,F,1,2,2,-1,188.0,69.75,118.0,93.875,133.0,3.30047378792311
Cs2CoSrCl6,Cs,Co,Sr,Cl,1,2,2,-1,188.0,69.75,118.0,93.875,181.0,3.811792030266652
Cs2CoSrBr6,Cs,Co,Sr,Br,1,2,2,-1,188.0,69.75,118.0,93.875,196.0,3.9715789809990087
Cs2CoSrI6,Cs,Co,Sr,I,1,2,2,-1,188.0,69.75,118.0,93.875,220.00000000000003,4.22723810217078
Cs2CoPdF6,Cs,Co,Pd,F,1,2,2,-1,188.0,69.75,86.0,77.875,133.0,3.447027645266057
Cs2CoPdCl6,Cs,Co,Pd,Cl,1,2,2,-1,188.0,69.75,86.0,77.875,181.0,4.063400036919347
Cs2CoPdBr6,Cs,Co,Pd,Br,1,2,2,-1,188.0,69.75,86.0,77.875,196.0,4.256016409311001
Cs2CoPdI6,Cs,Co,Pd,I,1,2,2,-1,188.0,69.75,86.0,77.875,220.00000000000003,4.5642026051376465
Cs2CoAgF6,Cs,Co,Ag,F,1,2,2,-1,188.0,69.75,94.0,81.875,133.0,3.3867588951104715
Cs2CoAgCl6,Cs,Co,Ag,Cl,1,2,2,-1,188.0,69.75,94.0,81.875,181.0,3.973018437095204
Cs2CoAgBr6,Cs,Co,Ag,Br,1,2,2,-1,188.0,69.75,94.0,81.875,196.0,4.156224543965433
Cs2CoAgI6,Cs,Co,Ag,I,1,2,2,-1,188.0,69.75,94.0,81.875,220.00000000000003,4.4493543149578
Cs2CoCdF6,Cs,Co,Cd,F,1,2,2,-1,188.0,69.75,95.0,82.375,133.0,3.3803898034049205
Cs2CoCdCl6,Cs,Co,Cd,Cl,1,2,2,-1,188.0,69.75,95.0,82.375,181.0,3.9630908656203983
Cs2CoCdBr6,Cs,Co,Cd,Br,1,2,2,-1,188.0,69.75,95.0,82.375,196.0,4.145184947562735
Cs2CoCdI6,Cs,Co,Cd,I,1,2,2,-1,188.0,69.75,95.0,82.375,220.00000000000003,4.436535478670475
Cs2CoBaF6,Cs,Co,Ba,F,1,2,2,-1,188.0,69.75,135.0,102.375,133.0,3.3205134906477793
Cs2CoBaCl6,Cs,Co,Ba,Cl,1,2,2,-1,188.0,69.75,135.0,102.375,181.0,3.7893779595122483
Cs2CoBaBr6,Cs,Co,Ba,Br,1,2,2,-1,188.0,69.75,135.0,102.375,196.0,3.935898106032395
Cs2CoBaI6,Cs,Co,Ba,I,1,2,2,-1,188.0,69.75,135.0,102.375,220.00000000000003,4.17033034046463
Cs2CoNdF6,Cs,Co,Nd,F,1,2,2,-1,188.0,69.75,129.0,99.375,133.0,3.3057390232939134
Cs2CoNdCl6,Cs,Co,Nd,Cl,1,2,2,-1,188.0,69.75,129.0,99.375,181.0,3.788757891218442
Cs2CoNdBr6,Cs,Co,Nd,Br,1,2,2,-1,188.0,69.75,129.0,99.375,196.0,3.939701287444857
Cs2CoNdI6,Cs,Co,Nd,I,1,2,2,-1,188.0,69.75,129.0,99.375,220.00000000000003,4.181210721407122
Cs2CoSmF6,Cs,Co,Sm,F,1,2,2,-1,188.0,69.75,122.0,95.875,133.0,3.299156672839194
Cs2CoSmCl6,Cs,Co,Sm,Cl,1,2,2,-1,188.0,69.75,122.0,95.875,181.0,3.7998085633215934
Cs2CoSmBr6,Cs,Co,Sm,Br,1,2,2,-1,188.0,69.75,122.0,95.875,196.0,3.956262279097343
