comp,spin,VBM,CBM,bandgap,VBMtotcontr.A,VBMorbital.A,VBMorbchar.A,VBMorborder.A,VBMorbcontr.A,CBMtotcontr.A,CBMorbital.A,CBMorbchar.A,CBMorborder.A,CBMorbcontr.A,VBMtotcontr.B1,VBMorbital.B1,VBMorbchar.B1,VBMorborder.B1,VBMorbcontr.B1,CBMtotcontr.B1,CBMorbital.B1,CBMorbchar.B1,CBMorborder.B1,CBMorbcontr.B1,VBMtotcontr.B2,VBMorbital.B2,VBMorbchar.B2,VBMorborder.B2,VBMorbcontr.B2,CBMtotcontr.B2,CBMorbital.B2,CBMorbchar.B2,CBMorborder.B2,CBMorbcontr.B2,VBMtotcontr.X,VBMorbital.X,VBMorbchar.X,VBMorborder.X,VBMorbcontr.X,CBMtotcontr.X,CBMorbital.X,CBMorbchar.X,CBMorborder.X,CBMorbcontr.X,spin_vbm,spin_cbm,spin_forbidden,cond_type
1632_CsBaTmCl,1,-1.3644,0.04231,1.40671,0.0,,,,0.0,0.0205390153726405,5s,s,5.0,0.0176298890834792,0.0,,,,0.0,0.4610527339949406,6s,s,6.0,0.4563922942206655,0.9941471887026956,4f,f,4.0,0.993782079891209,0.3058085230589608,6s,s,6.0,0.2920866575857819,0.0,,,,0.0,0.2125640526691314,3s,s,3.0,0.1648375170266588,,,,semiconductor
1632_CsBaTmCl,-1,-2.33746,0.04231,2.37977,0.0,,,,0.0,0.0205386140148115,5s,s,5.0,0.0176234350686665,0.0,,,,0.0,0.46577812356743,6s,s,6.0,0.46096468856333,0.9912888263937154,4f,f,4.0,0.991101494823782,0.2995531995945221,6s,s,6.0,0.2933548124665061,0.0,,,,0.0,0.2140574254740797,3s,s,3.0,0.1650562697331465,,,,semiconductor
1632_CsBaTmCl,combined,-1.3644,0.04231,1.40671,0.0,,,,0.0,0.0205390153726405,5s,s,5.0,0.0176298890834792,0.0,,,,0.0,0.4610527339949406,6s,s,6.0,0.4563922942206655,0.9941471887026956,4f,f,4.0,0.993782079891209,0.3058085230589608,6s,s,6.0,0.2920866575857819,0.0,,,,0.0,0.2125640526691314,3s,s,3.0,0.1648375170266588,1.0,1.0,False,semiconductor
1633_CsKPuCl,1,-5.79483,0.80335,6.59818,0.0,,,,0.0,0.019797130706733,5s,s,5.0,0.0159151456985421,0.0,,,,0.0,0.5697863749937948,4s,s,4.0,0.5696010457862425,0.0173031254827947,5f,f,5.0,0.0102396662427372,0.2090199063425611,7s,s,7.0,0.1939205401022619,0.9798792844103684,3p,p,3.0,0.979681290512964,0.2013386725795508,3s,s,3.0,0.1748763093012096,,,,insulator
1633_CsKPuCl,-1,-3.57758,0.01071,3.58829,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9183164590142696,5f,f,5.0,0.917600086307487,0.9528840347592862,5f,f,5.0,0.9495469783516306,0.0811404773458699,3p,p,3.0,0.080454117742024,0.0464971726147041,3p,p,3.0,0.0439072303781442,,,,semiconductor
1633_CsKPuCl,combined,-3.57758,0.01071,3.58829,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9183164590142696,5f,f,5.0,0.917600086307487,0.9528840347592862,5f,f,5.0,0.9495469783516306,0.0811404773458699,3p,p,3.0,0.080454117742024,0.0464971726147041,3p,p,3.0,0.0439072303781442,-1.0,-1.0,False,semiconductor
1634_CsAuNpCl,1,-1.92809,0.03028,1.95837,0.0,,,,0.0,0.0,,,,0.0,0.0334071540256447,5d,d,5.0,0.0225757859179672,0.4729243035279158,6s,s,6.0,0.4719538706205399,0.848981500797767,5f,f,5.0,0.8424474827392158,0.3306347234111625,5f,f,5.0,0.1919306436122828,0.1174625997968322,3p,p,3.0,0.1111492501145721,0.1918210786066114,3s,s,3.0,0.120599766956972,,,,semiconductor
1634_CsAuNpCl,-1,-3.47258,0.1817,3.65428,0.0,,,,0.0,0.0,,,,0.0,0.5847826749228038,5d,d,5.0,0.5836398101917222,0.5719879099223955,6s,s,6.0,0.571471956070719,0.0466184249010713,6d,d,6.0,0.0216854718865765,0.1970473328125776,6d,d,6.0,0.1021294635520497,0.3685122493472731,3p,p,3.0,0.3493580641010805,0.225260453798317,3s,s,3.0,0.1342147373471505,,,,semiconductor
1634_CsAuNpCl,combined,-1.92809,0.03028,1.95837,0.0,,,,0.0,0.0,,,,0.0,0.0334071540256447,5d,d,5.0,0.0225757859179672,0.4729243035279158,6s,s,6.0,0.4719538706205399,0.848981500797767,5f,f,5.0,0.8424474827392158,0.3306347234111625,5f,f,5.0,0.1919306436122828,0.1174625997968322,3p,p,3.0,0.1111492501145721,0.1918210786066114,3s,s,3.0,0.120599766956972,1.0,1.0,False,semiconductor
1635_CsTlTmCl,1,-2.92521,0.01152,2.93673,0.0,,,,0.0,0.0,,,,0.0,0.425305358040375,6s,s,6.0,0.4216012499846611,0.0,,,,0.0,0.0185793657651102,4f,f,4.0,0.012744130513134,0.9766883815505408,4f,f,4.0,0.976516669434483,0.5559045164943501,3p,p,3.0,0.5325117078531518,0.0184621043682594,3p,p,3.0,0.0173107924807828,,,,semiconductor
1635_CsTlTmCl,-1,-2.92521,2.2227,5.14791,0.0,,,,0.0,0.0,,,,0.0,0.4238510736488593,6s,s,6.0,0.4195637822889513,0.6868042717416639,6p,p,6.0,0.6858740658332286,0.0,,,,0.0,0.1318052505630935,6s,s,6.0,0.1299272590265349,0.5682784668210381,3p,p,3.0,0.5454378074220549,0.1726559614131664,3s,s,3.0,0.1097702656187127,,,,insulator
1635_CsTlTmCl,combined,-2.92521,0.01152,2.93673,0.0,,,,0.0,0.0,,,,0.0,0.425305358040375,6s,s,6.0,0.4216012499846611,0.0,,,,0.0,0.0185793657651102,4f,f,4.0,0.012744130513134,0.9766883815505408,4f,f,4.0,0.976516669434483,0.5559045164943501,3p,p,3.0,0.5325117078531518,0.0184621043682594,3p,p,3.0,0.0173107924807828,1.0,1.0,False,semiconductor
1636_CsAuCeCl,1,-3.65901,0.01714,3.67615,0.0,,,,0.0,0.0,,,,0.0,0.3840677834929284,5d,d,5.0,0.3835765383731817,0.3467038955539135,6s,s,6.0,0.3462449327498667,0.3728596497628303,4f,f,4.0,0.3467784646811105,0.5020206445856658,4f,f,4.0,0.335710211091184,0.2429643465428803,3p,p,3.0,0.228925849522753,0.1475082115866514,3s,s,3.0,0.1024430514651033,,,,semiconductor
1636_CsAuCeCl,-1,-3.6333,0.01714,3.65044,0.0,,,,0.0,0.0,,,,0.0,0.579163564349784,5d,d,5.0,0.5783531807117586,0.4573979378764395,6s,s,6.0,0.4562835313618991,0.0468204801810881,5d,d,5.0,0.0282588165509333,0.3332196723510131,5d,d,5.0,0.2074529471973387,0.3738783405976197,3p,p,3.0,0.3529828226570966,0.2045509997027251,3s,s,3.0,0.1330218184180487,,,,semiconductor
1636_CsAuCeCl,combined,-3.6333,0.01714,3.65044,0.0,,,,0.0,0.0,,,,0.0,0.579163564349784,5d,d,5.0,0.5783531807117586,0.3467038955539135,6s,s,6.0,0.3462449327498667,0.0468204801810881,5d,d,5.0,0.0282588165509333,0.5020206445856658,4f,f,4.0,0.335710211091184,0.3738783405976197,3p,p,3.0,0.3529828226570966,0.1475082115866514,3s,s,3.0,0.1024430514651033,-1.0,1.0,False,semiconductor
1637_CsRbLuCl,1,-6.46701,0.03782,6.50483,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7979108790707276,6s,s,6.0,0.5212027216140315,0.9873502211933604,3p,p,3.0,0.987126511207099,0.1946809981271386,3s,s,3.0,0.1231259551308635,,,,insulator
1637_CsRbLuCl,-1,-6.46701,0.03782,6.50483,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7965665352356952,6s,s,6.0,0.5251838388296256,0.987354157094158,3p,p,3.0,0.9871302682179376,0.1960044210359238,3s,s,3.0,0.1242283995424111,,,,insulator
1637_CsRbLuCl,combined,-6.46701,0.03782,6.50483,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.7979108790707276,6s,s,6.0,0.5212027216140315,0.9873502211933604,3p,p,3.0,0.987126511207099,0.1946809981271386,3s,s,3.0,0.1231259551308635,1.0,1.0,False,insulator
1638_CsNaMnCl,1,-1.53072,3.0147,4.54542,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9124530762270848,3d,d,3.0,0.9100543581414862,0.9921363947304802,3p,p,3.0,0.9918363210811452,0.0805119911850395,3p,p,3.0,0.0744184346710029,,,,insulator
1638_CsNaMnCl,-1,-0.59593,0.02337,0.6193,0.0,,,,0.0,0.0,,,,0.0,0.0130547677342533,3s,s,3.0,0.0127103437595784,0.0133711066156669,3s,s,3.0,0.0131022463262739,0.273839165241755,3d,d,3.0,0.273751114222055,0.4583796474782434,3d,d,3.0,0.4583201574464336,0.7127170618177435,3p,p,3.0,0.7004035033685382,0.5279233502706652,3p,p,3.0,0.5102247770206756,,,,semiconductor
1638_CsNaMnCl,combined,-0.59593,0.02337,0.6193,0.0,,,,0.0,0.0,,,,0.0,0.0130547677342533,3s,s,3.0,0.0127103437595784,0.0133711066156669,3s,s,3.0,0.0131022463262739,0.273839165241755,3d,d,3.0,0.273751114222055,0.4583796474782434,3d,d,3.0,0.4583201574464336,0.7127170618177435,3p,p,3.0,0.7004035033685382,0.5279233502706652,3p,p,3.0,0.5102247770206756,-1.0,-1.0,False,semiconductor
1639_CsCuLuCl,1,-4.53387,0.02512,4.5589900000000005,0.0,,,,0.0,0.0,,,,0.0,0.7855639927405449,3d,d,3.0,0.7851797447359938,0.0670618213741261,4s,s,4.0,0.0635253402336179,0.0224288681211742,5d,d,5.0,0.0155287309686874,0.8075004354248434,5d,d,5.0,0.7864431407636319,0.1919182201687689,3p,p,3.0,0.1757258623146273,0.1228239150460015,3p,p,3.0,0.0924420266729427,,,,insulator
1639_CsCuLuCl,-1,-4.53387,0.02512,4.5589900000000005,0.0,,,,0.0,0.0,,,,0.0,0.7855625842995582,3d,d,3.0,0.7851783362467487,0.0670294153448915,4s,s,4.0,0.0634916777360866,0.022432387507913,5d,d,5.0,0.0155299888367745,0.8075298064253159,5d,d,5.0,0.7864242543623747,0.1919169255584234,3p,p,3.0,0.1757228701816164,0.1228237690772953,3p,p,3.0,0.0924305632389517,,,,insulator
1639_CsCuLuCl,combined,-4.53387,0.02512,4.5589900000000005,0.0,,,,0.0,0.0,,,,0.0,0.7855639927405449,3d,d,3.0,0.7851797447359938,0.0670618213741261,4s,s,4.0,0.0635253402336179,0.0224288681211742,5d,d,5.0,0.0155287309686874,0.8075004354248434,5d,d,5.0,0.7864431407636319,0.1919182201687689,3p,p,3.0,0.1757258623146273,0.1228239150460015,3p,p,3.0,0.0924420266729427,1.0,1.0,False,insulator
1641_CsHgPCl,1,-0.00566,0.00566,0.01132,0.0,,,,0.0,0.0,,,,0.0,0.4126164131871553,6s,s,6.0,0.4083176455967707,0.3684608767862947,6s,s,6.0,0.3641052322077188,0.2154671737512192,3p,p,3.0,0.1674062114649703,0.2359213810286057,3p,p,3.0,0.166865611628166,0.3702427871629892,3p,p,3.0,0.2947623532818298,0.3937498566542493,3p,p,3.0,0.3284114687345096,,,,metallic
1641_CsHgPCl,-1,-0.00566,0.00566,0.01132,0.0,,,,0.0,0.0,,,,0.0,0.421118058091041,6s,s,6.0,0.4174855208510917,0.409596370220078,6s,s,6.0,0.4056624906561563,0.2405822007297152,3p,p,3.0,0.2018124301001943,0.2246650778087352,3p,p,3.0,0.1748978244619402,0.3364893294556474,3p,p,3.0,0.2511076742642927,0.3639063091574523,3p,p,3.0,0.2905872302420177,,,,metallic
1641_CsHgPCl,combined,-0.00566,0.00566,0.01132,0.0,,,,0.0,0.0,,,,0.0,0.4126164131871553,6s,s,6.0,0.4083176455967707,0.3684608767862947,6s,s,6.0,0.3641052322077188,0.2154671737512192,3p,p,3.0,0.1674062114649703,0.2359213810286057,3p,p,3.0,0.166865611628166,0.3702427871629892,3p,p,3.0,0.2947623532818298,0.3937498566542493,3p,p,3.0,0.3284114687345096,1.0,1.0,False,metallic
1642_CsPdPaCl,1,-2.10243,0.0096,2.11203,0.0,,,,0.0,0.0,,,,0.0,0.8070272416808704,4d,d,4.0,0.8064271852032727,0.0136656157309281,4d,d,4.0,0.0108790954089411,0.0697153689387323,5f,f,5.0,0.0457142138504132,0.9255764063534804,5f,f,5.0,0.8169338603761381,0.1231651800776641,3p,p,3.0,0.0938101253494509,0.0606095555032611,3p,p,3.0,0.0568772158969941,,,,semiconductor
1642_CsPdPaCl,-1,-2.10243,0.48001,2.58244,0.0,,,,0.0,0.0,,,,0.0,0.812171969475803,4d,d,4.0,0.8114400073805816,0.0107377426316614,4d,d,4.0,0.0075352747741534,0.0528734972312738,5f,f,5.0,0.0283423748980345,0.9226058267146112,5f,f,5.0,0.6996131964047121,0.1348667880827412,3p,p,3.0,0.1062900259520379,0.0663898374165193,3p,p,3.0,0.0624253977895474,,,,semiconductor
1642_CsPdPaCl,combined,-2.10243,0.0096,2.11203,0.0,,,,0.0,0.0,,,,0.0,0.8070272416808704,4d,d,4.0,0.8064271852032727,0.0136656157309281,4d,d,4.0,0.0108790954089411,0.0697153689387323,5f,f,5.0,0.0457142138504132,0.9255764063534804,5f,f,5.0,0.8169338603761381,0.1231651800776641,3p,p,3.0,0.0938101253494509,0.0606095555032611,3p,p,3.0,0.0568772158969941,1.0,1.0,False,semiconductor
1643_CsBeSrCl,1,-0.0083,6.57653,6.58483,0.0,,,,0.0,0.0194771857245415,5s,s,5.0,0.0153870406309048,0.0,,,,0.0,0.3040000340845424,2s,s,2.0,0.3040000340845424,0.0,,,,0.0,0.4092488405929858,5s,s,5.0,0.4084851338137833,0.9928401366864734,3p,p,3.0,0.9922018457519758,0.2672782001657361,3s,s,3.0,0.2059835414265659,,,,insulator
1643_CsBeSrCl,-1,-0.0083,6.57653,6.58483,0.0,,,,0.0,0.0194771857245415,5s,s,5.0,0.0153870406309048,0.0,,,,0.0,0.3039989689425909,2s,s,2.0,0.3039989689425909,0.0,,,,0.0,0.4092499057349373,5s,s,5.0,0.4084861989557348,0.9928400876889348,3p,p,3.0,0.9922017722556682,0.2672782001657361,3s,s,3.0,0.2059835414265659,,,,insulator
1643_CsBeSrCl,combined,-0.0083,6.57653,6.58483,0.0,,,,0.0,0.0194771857245415,5s,s,5.0,0.0153870406309048,0.0,,,,0.0,0.3040000340845424,2s,s,2.0,0.3040000340845424,0.0,,,,0.0,0.4092488405929858,5s,s,5.0,0.4084851338137833,0.9928401366864734,3p,p,3.0,0.9922018457519758,0.2672782001657361,3s,s,3.0,0.2059835414265659,1.0,1.0,False,insulator
1645_CsLiYbCl,1,-3.23223,0.01258,3.24481,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9712661155528056,4f,f,4.0,0.970986534057252,0.98623632538412,3p,p,3.0,0.9857379046879052,0.0283392255479382,3p,p,3.0,0.0275278984099195,,,,semiconductor
1645_CsLiYbCl,-1,-3.24481,3.50892,6.75373,0.0,,,,0.0,0.0147934530538727,5p,p,5.0,0.0078063881316676,0.0,,,,0.0,0.335333572803795,2s,s,2.0,0.3352376193403985,0.0,,,,0.0,0.3839244066678566,6s,s,6.0,0.3737908945397062,0.9893013745876856,3p,p,3.0,0.9887625996156676,0.2659482001884912,3s,s,3.0,0.1595835564595687,,,,insulator
1645_CsLiYbCl,combined,-3.23223,0.01258,3.24481,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9712661155528056,4f,f,4.0,0.970986534057252,0.98623632538412,3p,p,3.0,0.9857379046879052,0.0283392255479382,3p,p,3.0,0.0275278984099195,1.0,1.0,False,semiconductor
1646_CsRbYbCl,1,-3.60859,0.01211,3.6207,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9724690742840812,4f,f,4.0,0.972238270448572,0.9859676083656572,3p,p,3.0,0.9857882586359424,0.027364664610906,3p,p,3.0,0.0267583504428079,,,,semiconductor
1646_CsRbYbCl,-1,-3.60859,2.89413,6.50272,0.0,,,,0.0,0.0112295347107397,5s,s,5.0,0.0084086046576543,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.752022514896908,6s,s,6.0,0.7438043804873083,0.990130939876876,3p,p,3.0,0.9899248130179508,0.2339615020221044,3s,s,3.0,0.1794886530633691,,,,insulator
1646_CsRbYbCl,combined,-3.60859,0.01211,3.6207,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9724690742840812,4f,f,4.0,0.972238270448572,0.9859676083656572,3p,p,3.0,0.9857882586359424,0.027364664610906,3p,p,3.0,0.0267583504428079,1.0,1.0,False,semiconductor
1648_CsTiCrCl,1,-0.59623,0.01355,0.60978,0.0,,,,0.0,0.0,,,,0.0,0.1037447065085493,3d,d,3.0,0.0965876233312413,0.8587654724164311,3d,d,3.0,0.8574881109101837,0.7646129295162224,3d,d,3.0,0.7631900442744814,0.0427565478920791,3d,d,3.0,0.038681633922407,0.1315029685633758,3p,p,3.0,0.0987604164372176,0.0981568946557872,3p,p,3.0,0.0944937879971516,,,,semiconductor
1648_CsTiCrCl,-1,-4.59371,0.62334,5.21705,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9133625650655224,3d,d,3.0,0.9112454152027868,0.0,,,,0.0,0.0267029406546044,3d,d,3.0,0.0253496808009248,0.9838852958690938,3p,p,3.0,0.9832677430902927,0.0597102951715455,3p,p,3.0,0.0585131207309487,,,,insulator
1648_CsTiCrCl,combined,-0.59623,0.01355,0.60978,0.0,,,,0.0,0.0,,,,0.0,0.1037447065085493,3d,d,3.0,0.0965876233312413,0.8587654724164311,3d,d,3.0,0.8574881109101837,0.7646129295162224,3d,d,3.0,0.7631900442744814,0.0427565478920791,3d,d,3.0,0.038681633922407,0.1315029685633758,3p,p,3.0,0.0987604164372176,0.0981568946557872,3p,p,3.0,0.0944937879971516,1.0,1.0,False,semiconductor
1649_CsSmEuCl,1,-6.74929,0.22336,6.97265,0.0,,,,0.0,0.0197756338187338,5s,s,5.0,0.0168781434624718,0.0104494562110125,5p,p,5.0,0.0072450064398563,0.3829755257016832,6s,s,6.0,0.2257887127197147,0.0,,,,0.0,0.4492939187654151,4f,f,4.0,0.2313693234179435,0.9778861736222524,3p,p,3.0,0.9775020285094586,0.1479246302991044,3s,s,3.0,0.13221154126215,,,,insulator
1649_CsSmEuCl,-1,-1.93253,0.01942,1.95195,0.0,,,,0.0,0.0102405878342121,5s,s,5.0,0.0072524192862473,0.9714121791489416,4f,f,4.0,0.9710890022435816,0.5507376890987937,4f,f,4.0,0.2799596039171994,0.0169395117845834,4f,f,4.0,0.0165244696630671,0.2825080948991469,6s,s,6.0,0.2673751051510374,0.0116251653761711,3p,p,3.0,0.0112606052986988,0.1565054336630821,3s,s,3.0,0.0955162778185776,,,,semiconductor
1649_CsSmEuCl,combined,-1.93253,0.01942,1.95195,0.0,,,,0.0,0.0102405878342121,5s,s,5.0,0.0072524192862473,0.9714121791489416,4f,f,4.0,0.9710890022435816,0.5507376890987937,4f,f,4.0,0.2799596039171994,0.0169395117845834,4f,f,4.0,0.0165244696630671,0.2825080948991469,6s,s,6.0,0.2673751051510374,0.0116251653761711,3p,p,3.0,0.0112606052986988,0.1565054336630821,3s,s,3.0,0.0955162778185776,-1.0,-1.0,False,semiconductor
1650_CsSrAmCl,1,-1.95823,0.04257,2.0008,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.3959639914774063,5s,s,5.0,0.3955935256871952,0.9794526225361389,5f,f,5.0,0.9776325484998578,0.4241946130136921,6d,d,6.0,0.2439526631224812,0.0203387530377264,3p,p,3.0,0.0196638936129149,0.1698200138031416,3s,s,3.0,0.1357728913068416,,,,semiconductor
1650_CsSrAmCl,-1,-6.47068,0.10643,6.577109999999999,0.0,,,,0.0,0.0131029038302405,5s,s,5.0,0.0098576143507994,0.0,,,,0.0,0.5886262685828966,5s,s,5.0,0.5877683403559164,0.0117308318316301,5f,f,5.0,0.0042709930641833,0.1960679874829983,7s,s,7.0,0.1876922491606189,0.9849919458342192,3p,p,3.0,0.9846295394652568,0.2021153352292722,3s,s,3.0,0.1665141672294244,,,,insulator
1650_CsSrAmCl,combined,-1.95823,0.04257,2.0008,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.3959639914774063,5s,s,5.0,0.3955935256871952,0.9794526225361389,5f,f,5.0,0.9776325484998578,0.4241946130136921,6d,d,6.0,0.2439526631224812,0.0203387530377264,3p,p,3.0,0.0196638936129149,0.1698200138031416,3s,s,3.0,0.1357728913068416,1.0,1.0,False,semiconductor
1651_CsTlErCl,1,-3.7543,0.01141,3.76571,0.0,,,,0.0,0.0,,,,0.0,0.4249260630325221,6s,s,6.0,0.4210356959631422,0.0,,,,0.0,0.0169172308342302,4f,f,4.0,0.0107346920298966,0.9856012026517862,4f,f,4.0,0.9854975126573304,0.5579499844078504,3p,p,3.0,0.5348816505547788,0.0,,,,0.0,,,,semiconductor
1651_CsTlErCl,-1,-3.7543,1.3237,5.078,0.0,,,,0.0,0.0,,,,0.0,0.4242594226384868,6s,s,6.0,0.4198526143538897,0.6888164055388512,6p,p,6.0,0.687815779498342,0.0,,,,0.0,0.1313281828643641,6s,s,6.0,0.128971777492075,0.5676145039061841,3p,p,3.0,0.5448396224348951,0.1717695400800697,3s,s,3.0,0.103553691055501,,,,insulator
1651_CsTlErCl,combined,-3.7543,0.01141,3.76571,0.0,,,,0.0,0.0,,,,0.0,0.4249260630325221,6s,s,6.0,0.4210356959631422,0.0,,,,0.0,0.0169172308342302,4f,f,4.0,0.0107346920298966,0.9856012026517862,4f,f,4.0,0.9854975126573304,0.5579499844078504,3p,p,3.0,0.5348816505547788,0.0,,,,0.0,1.0,1.0,False,semiconductor
1652_CsKNpCl,1,-6.52246,0.06153,6.58399,0.0,,,,0.0,0.0199052178275105,5s,s,5.0,0.0160972631126824,0.0,,,,0.0,0.5562851286226455,4s,s,4.0,0.5561184504701446,0.0192646403526297,5f,f,5.0,0.0099343921389083,0.2201209378210357,7s,s,7.0,0.2089310641598699,0.9778342265922892,3p,p,3.0,0.9776544995915613,0.2035989659543846,3s,s,3.0,0.1761804098679877,,,,insulator
1652_CsKNpCl,-1,-2.95357,0.01026,2.96383,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0102725528326762,4s,s,4.0,0.0101346034340177,0.9717325977871722,5f,f,5.0,0.971415807824276,0.9434426899632062,5f,f,5.0,0.9081362739788368,0.0281453883383194,3p,p,3.0,0.0281092123398048,0.0458846117182282,3p,p,3.0,0.039380962943458,,,,semiconductor
1652_CsKNpCl,combined,-2.95357,0.01026,2.96383,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0102725528326762,4s,s,4.0,0.0101346034340177,0.9717325977871722,5f,f,5.0,0.971415807824276,0.9434426899632062,5f,f,5.0,0.9081362739788368,0.0281453883383194,3p,p,3.0,0.0281092123398048,0.0458846117182282,3p,p,3.0,0.039380962943458,-1.0,-1.0,False,semiconductor
1653_CsNdNpCl,1,-0.43035,0.03074,0.46109,0.0,,,,0.0,0.0,,,,0.0,0.3854259594704764,4f,f,4.0,0.3846646518991968,0.1474179717383182,4f,f,4.0,0.1211569595644783,0.5981736351593718,5f,f,5.0,0.5637316722195417,0.792415569964402,6d,d,6.0,0.6629421649606254,0.0163563617847644,3p,p,3.0,0.015786030583044,0.0587286286598748,3p,p,3.0,0.047762953809925,,,,semiconductor
1653_CsNdNpCl,-1,-6.51671,0.30739,6.8241,0.0,,,,0.0,0.0134567887958073,5s,s,5.0,0.0110228091494692,0.0122652844971847,5p,p,5.0,0.0084126410497499,0.4626174422064258,6s,s,6.0,0.3365380134567887,0.0224951996766097,6p,p,6.0,0.0117235142528487,0.3819089713120189,6d,d,6.0,0.1966146533460947,0.9638021434509028,3p,p,3.0,0.9630217812816124,0.1420705674864769,3s,s,3.0,0.1179243423057207,,,,insulator
1653_CsNdNpCl,combined,-0.43035,0.03074,0.46109,0.0,,,,0.0,0.0,,,,0.0,0.3854259594704764,4f,f,4.0,0.3846646518991968,0.1474179717383182,4f,f,4.0,0.1211569595644783,0.5981736351593718,5f,f,5.0,0.5637316722195417,0.792415569964402,6d,d,6.0,0.6629421649606254,0.0163563617847644,3p,p,3.0,0.015786030583044,0.0587286286598748,3p,p,3.0,0.047762953809925,1.0,1.0,False,semiconductor
1654_CsKCeCl,1,-4.496,0.01668,4.5126800000000005,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9998571957771658,4f,f,4.0,0.9997792873985868,0.9493996351729388,4f,f,4.0,0.6501859071922549,0.0,,,,0.0,0.0447966859713943,3p,p,3.0,0.0407614853006112,,,,insulator
1654_CsKCeCl,-1,-6.44789,0.03337,6.48126,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.1350350268540464,4s,s,4.0,0.1347947163173478,0.0124349943928057,4f,f,4.0,0.006478462544375,0.7303633300367177,5d,d,5.0,0.5711053010030059,0.9847828136187136,3p,p,3.0,0.9845317417530997,0.1255092071551806,3s,s,3.0,0.0674249132670161,,,,insulator
1654_CsKCeCl,combined,-4.496,0.01668,4.5126800000000005,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.9998571957771658,4f,f,4.0,0.9997792873985868,0.9493996351729388,4f,f,4.0,0.6501859071922549,0.0,,,,0.0,0.0447966859713943,3p,p,3.0,0.0407614853006112,1.0,1.0,False,insulator
1655_CsPdLaCl,1,-1.9815,1.95791,3.93941,0.0,,,,0.0,0.0117035928037771,5p,p,5.0,0.0061590304073008,0.6483174435255816,4d,d,4.0,0.6477499106093887,0.3697688736902403,5s,s,5.0,0.3665854269371233,0.0101715138099145,5p,p,5.0,0.0054823059101873,0.3705303438056443,6s,s,6.0,0.3629208716646859,0.3413368761772548,3p,p,3.0,0.3182020926393853,0.2479973469638895,3s,s,3.0,0.1267513163942141,,,,semiconductor
1655_CsPdLaCl,-1,-1.61193,0.01573,1.62766,0.0,,,,0.0,0.0,,,,0.0,0.6903646844441123,4d,d,4.0,0.6898362824823904,0.8195789648493649,4d,d,4.0,0.8184211213303636,0.0,,,,0.0,0.0,,,,0.0,0.3003666669411338,3p,p,3.0,0.2765728231961019,0.1722673005804236,3p,p,3.0,0.1466387389829911,,,,semiconductor
1655_CsPdLaCl,combined,-1.61193,0.01573,1.62766,0.0,,,,0.0,0.0,,,,0.0,0.6903646844441123,4d,d,4.0,0.6898362824823904,0.8195789648493649,4d,d,4.0,0.8184211213303636,0.0,,,,0.0,0.0,,,,0.0,0.3003666669411338,3p,p,3.0,0.2765728231961019,0.1722673005804236,3p,p,3.0,0.1466387389829911,-1.0,-1.0,False,semiconductor
1656_CsLiLuCl,1,-6.77945,0.0151,6.79455,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.0,,,,0.0,0.8872206674450648,5d,d,5.0,0.8745960626205972,0.9838134185184196,3p,p,3.0,0.9829299398181194,0.1108811757230633,3p,p,3.0,0.1068644367008465,,,,insulator
